id|pathway_name|source|source_url
R-HSA-163767|PP2A-mediated dephosphorylation of key metabolic factors|REACTOME|https://reactome.org
R-HSA-1989781|PPARA activates gene expression|REACTOME|https://reactome.org
R-HSA-212300|PRC2 methylates histones and DNA|REACTOME|https://reactome.org
R-HSA-5674404|PTEN Loss of Function in Cancer|REACTOME|https://reactome.org
R-HSA-6807070|PTEN Regulation|REACTOME|https://reactome.org
R-HSA-8849474|PTK6 Activates STAT3|REACTOME|https://reactome.org
R-HSA-8849472|PTK6 Down-Regulation|REACTOME|https://reactome.org
R-HSA-8849473|PTK6 Expression|REACTOME|https://reactome.org
R-HSA-8849470|PTK6 Regulates Cell Cycle|REACTOME|https://reactome.org
R-HSA-8849468|PTK6 Regulates Proteins Involved in RNA Processing|REACTOME|https://reactome.org
R-HSA-8849471|PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases|REACTOME|https://reactome.org
R-HSA-8849469|PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1|REACTOME|https://reactome.org
R-HSA-8857538|PTK6 promotes HIF1A stabilization|REACTOME|https://reactome.org
R-HSA-171306|Packaging Of Telomere Ends|REACTOME|https://reactome.org
R-HSA-168303|Packaging of Eight RNA Segments|REACTOME|https://reactome.org
R-HSA-9753281|Paracetamol ADME|REACTOME|https://reactome.org
R-HSA-6802955|Paradoxical activation of RAF signaling by kinase inactive BRAF|REACTOME|https://reactome.org
R-HSA-9664407|Parasite infection|REACTOME|https://reactome.org
R-HSA-9824443|Parasitic Infection Pathways|REACTOME|https://reactome.org
R-HSA-432047|Passive transport by Aquaporins|REACTOME|https://reactome.org
R-HSA-167290|Pausing and recovery of HIV elongation|REACTOME|https://reactome.org
R-HSA-167238|Pausing and recovery of Tat-mediated HIV elongation|REACTOME|https://reactome.org
R-HSA-71336|Pentose phosphate pathway|REACTOME|https://reactome.org
R-HSA-6791465|Pentose phosphate pathway disease|REACTOME|https://reactome.org
R-HSA-156902|Peptide chain elongation|REACTOME|https://reactome.org
R-HSA-209952|Peptide hormone biosynthesis|REACTOME|https://reactome.org
R-HSA-2980736|Peptide hormone metabolism|REACTOME|https://reactome.org
R-HSA-375276|Peptide ligand-binding receptors|REACTOME|https://reactome.org
R-HSA-390918|Peroxisomal lipid metabolism|REACTOME|https://reactome.org
R-HSA-9033241|Peroxisomal protein import|REACTOME|https://reactome.org
R-HSA-9005895|Pervasive developmental disorders|REACTOME|https://reactome.org
R-HSA-9664873|Pexophagy|REACTOME|https://reactome.org
R-HSA-9637698|Phagocyte cell death caused by cytosolic Mtb|REACTOME|https://reactome.org
R-HSA-5576892|Phase 0 - rapid depolarisation|REACTOME|https://reactome.org
R-HSA-5576894|Phase 1 - inactivation of fast Na+ channels|REACTOME|https://reactome.org
R-HSA-5576893|Phase 2 - plateau phase|REACTOME|https://reactome.org
R-HSA-5576890|Phase 3 - rapid repolarisation|REACTOME|https://reactome.org
R-HSA-5576886|Phase 4 - resting membrane potential|REACTOME|https://reactome.org
R-HSA-211945|Phase I - Functionalization of compounds|REACTOME|https://reactome.org
R-HSA-156580|Phase II - Conjugation of compounds|REACTOME|https://reactome.org
R-HSA-8963691|Phenylalanine and tyrosine metabolism|REACTOME|https://reactome.org
R-HSA-8964208|Phenylalanine metabolism|REACTOME|https://reactome.org
R-HSA-2160456|Phenylketonuria|REACTOME|https://reactome.org
R-HSA-8850843|Phosphate bond hydrolysis by NTPDase proteins|REACTOME|https://reactome.org
R-HSA-2393930|Phosphate bond hydrolysis by NUDT proteins|REACTOME|https://reactome.org
R-HSA-5654219|Phospholipase C-mediated cascade: FGFR1|REACTOME|https://reactome.org
R-HSA-5654221|Phospholipase C-mediated cascade  FGFR2|REACTOME|https://reactome.org
R-HSA-5654227|Phospholipase C-mediated cascade  FGFR3|REACTOME|https://reactome.org
R-HSA-5654228|Phospholipase C-mediated cascade  FGFR4|REACTOME|https://reactome.org
R-HSA-1483257|Phospholipid metabolism|REACTOME|https://reactome.org
R-HSA-202427|Phosphorylation of CD3 and TCR zeta chains|REACTOME|https://reactome.org
R-HSA-176417|Phosphorylation of Emi1|REACTOME|https://reactome.org
R-HSA-69200|Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes|REACTOME|https://reactome.org
R-HSA-170145|Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes|REACTOME|https://reactome.org
R-HSA-176412|Phosphorylation of the APC/C|REACTOME|https://reactome.org
R-HSA-5578768|Physiological factors|REACTOME|https://reactome.org
R-HSA-8963898|Plasma lipoprotein assembly|REACTOME|https://reactome.org
R-HSA-174824|Plasma lipoprotein assembly, remodeling, and clearance|REACTOME|https://reactome.org
R-HSA-8964043|Plasma lipoprotein clearance|REACTOME|https://reactome.org
R-HSA-8963899|Plasma lipoprotein remodeling|REACTOME|https://reactome.org
R-HSA-75896|Plasmalogen biosynthesis|REACTOME|https://reactome.org
R-HSA-75892|Platelet Adhesion to exposed collagen|REACTOME|https://reactome.org
R-HSA-76009|Platelet Aggregation (Plug Formation)|REACTOME|https://reactome.org
R-HSA-76002|Platelet activation, signaling and aggregation|REACTOME|https://reactome.org
R-HSA-418360|Platelet calcium homeostasis|REACTOME|https://reactome.org
R-HSA-114608|Platelet degranulation |REACTOME|https://reactome.org
R-HSA-418346|Platelet homeostasis|REACTOME|https://reactome.org
R-HSA-432142|Platelet sensitization by LDL|REACTOME|https://reactome.org
R-HSA-164525|Plus-strand DNA synthesis|REACTOME|https://reactome.org
R-HSA-156711|Polo-like kinase mediated events|REACTOME|https://reactome.org
R-HSA-69091|Polymerase switching|REACTOME|https://reactome.org
R-HSA-174411|Polymerase switching on the C-strand of the telomere|REACTOME|https://reactome.org
R-HSA-5250913|Positive epigenetic regulation of rRNA expression|REACTOME|https://reactome.org
R-HSA-438064|Post NMDA receptor activation events|REACTOME|https://reactome.org
R-HSA-389977|Post-chaperonin tubulin folding pathway|REACTOME|https://reactome.org
R-HSA-426496|Post-transcriptional silencing by small RNAs|REACTOME|https://reactome.org
R-HSA-163125|Post-translational modification: synthesis of GPI-anchored proteins|REACTOME|https://reactome.org
R-HSA-597592|Post-translational protein modification|REACTOME|https://reactome.org
R-HSA-8957275|Post-translational protein phosphorylation|REACTOME|https://reactome.org
R-HSA-9615933|Postmitotic nuclear pore complex (NPC) reformation|REACTOME|https://reactome.org
R-HSA-622327|Postsynaptic nicotinic acetylcholine receptors|REACTOME|https://reactome.org
R-HSA-1296071|Potassium Channels|REACTOME|https://reactome.org
R-HSA-1296067|Potassium transport channels|REACTOME|https://reactome.org
R-HSA-9679191|Potential therapeutics for SARS|REACTOME|https://reactome.org
R-HSA-1912422|Pre-NOTCH Expression and Processing|REACTOME|https://reactome.org
R-HSA-1912420|Pre-NOTCH Processing in Golgi|REACTOME|https://reactome.org
R-HSA-1912399|Pre-NOTCH Processing in the Endoplasmic Reticulum|REACTOME|https://reactome.org
R-HSA-1912408|Pre-NOTCH Transcription and Translation|REACTOME|https://reactome.org
R-HSA-9757110|Prednisone ADME|REACTOME|https://reactome.org
R-HSA-389957|Prefoldin mediated transfer of substrate  to CCT/TriC|REACTOME|https://reactome.org
R-HSA-196108|Pregnenolone biosynthesis|REACTOME|https://reactome.org
R-HSA-112308|Presynaptic depolarization and calcium channel opening|REACTOME|https://reactome.org
R-HSA-500657|Presynaptic function of Kainate receptors|REACTOME|https://reactome.org
R-HSA-622323|Presynaptic nicotinic acetylcholine receptors|REACTOME|https://reactome.org
R-HSA-5693616|Presynaptic phase of homologous DNA pairing and strand exchange|REACTOME|https://reactome.org
R-HSA-9636383|Prevention of phagosomal-lysosomal fusion|REACTOME|https://reactome.org
R-HSA-3215018|Processing and activation of SUMO|REACTOME|https://reactome.org
R-HSA-72203|Processing of Capped Intron-Containing Pre-mRNA|REACTOME|https://reactome.org
R-HSA-75067|Processing of Capped Intronless Pre-mRNA|REACTOME|https://reactome.org
R-HSA-5693607|Processing of DNA double-strand break ends|REACTOME|https://reactome.org
R-HSA-77595|Processing of Intronless Pre-mRNAs|REACTOME|https://reactome.org
R-HSA-8949664|Processing of SMDT1|REACTOME|https://reactome.org
R-HSA-174414|Processive synthesis on the C-strand of the telomere|REACTOME|https://reactome.org
R-HSA-69183|Processive synthesis on the lagging strand|REACTOME|https://reactome.org
R-HSA-5357801|Programmed Cell Death|REACTOME|https://reactome.org
R-HSA-964827|Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2|REACTOME|https://reactome.org
R-HSA-1170546|Prolactin receptor signaling|REACTOME|https://reactome.org
R-HSA-70688|Proline catabolism|REACTOME|https://reactome.org
R-HSA-169893|Prolonged ERK activation events|REACTOME|https://reactome.org
R-HSA-71032|Propionyl-CoA catabolism|REACTOME|https://reactome.org
R-HSA-392851|Prostacyclin signalling through prostacyclin receptor|REACTOME|https://reactome.org
R-HSA-391908|Prostanoid ligand receptors|REACTOME|https://reactome.org
R-HSA-391251|Protein folding|REACTOME|https://reactome.org
R-HSA-9609507|Protein localization|REACTOME|https://reactome.org
R-HSA-8876725|Protein methylation|REACTOME|https://reactome.org
R-HSA-5676934|Protein repair|REACTOME|https://reactome.org
R-HSA-8852135|Protein ubiquitination|REACTOME|https://reactome.org
R-HSA-6794362|Protein-protein interactions at synapses|REACTOME|https://reactome.org
R-HSA-433692|Proton-coupled monocarboxylate transport|REACTOME|https://reactome.org
R-HSA-428559|Proton-coupled neutral amino acid transporters|REACTOME|https://reactome.org
R-HSA-427975|Proton/oligopeptide cotransporters|REACTOME|https://reactome.org
R-HSA-74259|Purine catabolism|REACTOME|https://reactome.org
R-HSA-73817|Purine ribonucleoside monophosphate biosynthesis|REACTOME|https://reactome.org
R-HSA-74217|Purine salvage|REACTOME|https://reactome.org
R-HSA-9660826|Purinergic signaling in leishmaniasis infection|REACTOME|https://reactome.org
R-HSA-500753|Pyrimidine biosynthesis|REACTOME|https://reactome.org
R-HSA-73621|Pyrimidine catabolism|REACTOME|https://reactome.org
R-HSA-73614|Pyrimidine salvage|REACTOME|https://reactome.org
R-HSA-71737|Pyrophosphate hydrolysis|REACTOME|https://reactome.org
R-HSA-5620971|Pyroptosis|REACTOME|https://reactome.org
R-HSA-70268|Pyruvate metabolism|REACTOME|https://reactome.org
R-HSA-71406|Pyruvate metabolism and Citric Acid (TCA) cycle|REACTOME|https://reactome.org
R-HSA-5365859|RA biosynthesis pathway|REACTOME|https://reactome.org
R-HSA-8876198|RAB GEFs exchange GTP for GDP on RABs|REACTOME|https://reactome.org
R-HSA-8873719|RAB geranylgeranylation|REACTOME|https://reactome.org
R-HSA-9013149|RAC1 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013404|RAC2 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013423|RAC3 GTPase cycle|REACTOME|https://reactome.org
R-HSA-5673000|RAF activation|REACTOME|https://reactome.org
R-HSA-112409|RAF-independent MAPK1/3 activation|REACTOME|https://reactome.org
R-HSA-5673001|RAF/MAP kinase cascade|REACTOME|https://reactome.org
R-HSA-9649913|RAS GTPase cycle mutants|REACTOME|https://reactome.org
R-HSA-9648002|RAS processing|REACTOME|https://reactome.org
R-HSA-6802953|RAS signaling downstream of NF1 loss-of-function variants|REACTOME|https://reactome.org
R-HSA-8853659|RET signaling|REACTOME|https://reactome.org
R-HSA-195258|RHO GTPase Effectors|REACTOME|https://reactome.org
R-HSA-9012999|RHO GTPase cycle|REACTOME|https://reactome.org
R-HSA-5663220|RHO GTPases Activate Formins|REACTOME|https://reactome.org
R-HSA-5668599|RHO GTPases Activate NADPH Oxidases|REACTOME|https://reactome.org
R-HSA-5627117|RHO GTPases Activate ROCKs|REACTOME|https://reactome.org
R-HSA-5666185|RHO GTPases Activate Rhotekin and Rhophilins|REACTOME|https://reactome.org
R-HSA-5663213|RHO GTPases Activate WASPs and WAVEs|REACTOME|https://reactome.org
R-HSA-5625900|RHO GTPases activate CIT|REACTOME|https://reactome.org
R-HSA-5626467|RHO GTPases activate IQGAPs|REACTOME|https://reactome.org
R-HSA-5625970|RHO GTPases activate KTN1|REACTOME|https://reactome.org
R-HSA-5627123|RHO GTPases activate PAKs|REACTOME|https://reactome.org
R-HSA-5625740|RHO GTPases activate PKNs|REACTOME|https://reactome.org
R-HSA-5627083|RHO GTPases regulate CFTR trafficking|REACTOME|https://reactome.org
R-HSA-8980692|RHOA GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013026|RHOB GTPase cycle|REACTOME|https://reactome.org
R-HSA-9706574|RHOBTB GTPase Cycle|REACTOME|https://reactome.org
R-HSA-9013422|RHOBTB1 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013418|RHOBTB2 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9706019|RHOBTB3 ATPase cycle|REACTOME|https://reactome.org
R-HSA-9013106|RHOC GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013405|RHOD GTPase cycle|REACTOME|https://reactome.org
R-HSA-9035034|RHOF GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013408|RHOG GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013407|RHOH GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013409|RHOJ GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013406|RHOQ GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013425|RHOT1 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013419|RHOT2 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013420|RHOU GTPase cycle|REACTOME|https://reactome.org
R-HSA-9013424|RHOV GTPase cycle|REACTOME|https://reactome.org
R-HSA-1810476|RIP-mediated NFkB activation via ZBP1|REACTOME|https://reactome.org
R-HSA-5213460|RIPK1-mediated regulated necrosis|REACTOME|https://reactome.org
R-HSA-3214858|RMTs methylate histone arginines|REACTOME|https://reactome.org
R-HSA-77075|RNA Pol II CTD phosphorylation and interaction with CE|REACTOME|https://reactome.org
R-HSA-167160|RNA Pol II CTD phosphorylation and interaction with CE during HIV infection|REACTOME|https://reactome.org
R-HSA-73854|RNA Polymerase I Promoter Clearance|REACTOME|https://reactome.org
R-HSA-73772|RNA Polymerase I Promoter Escape|REACTOME|https://reactome.org
R-HSA-73728|RNA Polymerase I Promoter Opening|REACTOME|https://reactome.org
R-HSA-73864|RNA Polymerase I Transcription|REACTOME|https://reactome.org
R-HSA-73762|RNA Polymerase I Transcription Initiation|REACTOME|https://reactome.org
R-HSA-73863|RNA Polymerase I Transcription Termination|REACTOME|https://reactome.org
R-HSA-167162|RNA Polymerase II HIV Promoter Escape|REACTOME|https://reactome.org
R-HSA-674695|RNA Polymerase II Pre-transcription Events|REACTOME|https://reactome.org
R-HSA-73776|RNA Polymerase II Promoter Escape|REACTOME|https://reactome.org
R-HSA-73857|RNA Polymerase II Transcription|REACTOME|https://reactome.org
R-HSA-75955|RNA Polymerase II Transcription Elongation|REACTOME|https://reactome.org
R-HSA-75953|RNA Polymerase II Transcription Initiation|REACTOME|https://reactome.org
R-HSA-76042|RNA Polymerase II Transcription Initiation And Promoter Clearance|REACTOME|https://reactome.org
R-HSA-73779|RNA Polymerase II Transcription Pre-Initiation And Promoter Opening|REACTOME|https://reactome.org
R-HSA-73856|RNA Polymerase II Transcription Termination|REACTOME|https://reactome.org
R-HSA-749476|RNA Polymerase III Abortive And Retractive Initiation|REACTOME|https://reactome.org
R-HSA-73780|RNA Polymerase III Chain Elongation|REACTOME|https://reactome.org
R-HSA-74158|RNA Polymerase III Transcription|REACTOME|https://reactome.org
R-HSA-76046|RNA Polymerase III Transcription Initiation|REACTOME|https://reactome.org
R-HSA-76061|RNA Polymerase III Transcription Initiation From Type 1 Promoter|REACTOME|https://reactome.org
R-HSA-76066|RNA Polymerase III Transcription Initiation From Type 2 Promoter|REACTOME|https://reactome.org
R-HSA-76071|RNA Polymerase III Transcription Initiation From Type 3 Promoter|REACTOME|https://reactome.org
R-HSA-73980|RNA Polymerase III Transcription Termination|REACTOME|https://reactome.org
R-HSA-6807505|RNA polymerase II transcribes snRNA genes|REACTOME|https://reactome.org
R-HSA-9696273|RND1 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9696270|RND2 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9696264|RND3 GTPase cycle|REACTOME|https://reactome.org
R-HSA-9010642|ROBO receptors bind AKAP5|REACTOME|https://reactome.org
R-HSA-1368082|RORA activates gene expression|REACTOME|https://reactome.org
R-HSA-1222556|ROS and RNS production in phagocytes|REACTOME|https://reactome.org
R-HSA-5659996|RPIA deficiency: failed conversion of R5P to RU5P|REACTOME|https://reactome.org
R-HSA-6791461|RPIA deficiency: failed conversion of RU5P to R5P|REACTOME|https://reactome.org
R-HSA-444257|RSK activation|REACTOME|https://reactome.org
R-HSA-8877330|RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)|REACTOME|https://reactome.org
R-HSA-8939243|RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known|REACTOME|https://reactome.org
R-HSA-8931987|RUNX1 regulates estrogen receptor mediated transcription|REACTOME|https://reactome.org
