chr|end|id|source|source_url|start|taxon_id
chr3R|9436845|CHR3R_9436786_9436845_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9436786|7227
chr3R|9456591|CHR3R_9456532_9456591_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9456532|7227
chr3R|9458900|CHR3R_9458841_9458900_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9458841|7227
chr3R|9459219|CHR3R_9459160_9459219_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9459160|7227
chr3R|9460689|CHR3R_9460630_9460689_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9460630|7227
chr3R|9493745|CHR3R_9493686_9493745_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9493686|7227
chr3R|9494813|CHR3R_9494754_9494813_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9494754|7227
chr3R|9498534|CHR3R_9498475_9498534_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9498475|7227
chr3R|9502626|CHR3R_9502567_9502626_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9502567|7227
chr3R|9504671|CHR3R_9504612_9504671_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9504612|7227
chr3R|9510327|CHR3R_9510268_9510327_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9510268|7227
chr3R|9513104|CHR3R_9513045_9513104_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9513045|7227
chr3R|9513349|CHR3R_9513290_9513349_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9513290|7227
chr3R|9515953|CHR3R_9515894_9515953_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9515894|7227
chr3R|9516069|CHR3R_9516010_9516069_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9516010|7227
chr3R|9517133|CHR3R_9517074_9517133_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9517074|7227
chr3R|9533056|CHR3R_9532997_9533056_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9532997|7227
chr3R|9551406|CHR3R_9551347_9551406_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9551347|7227
chr3R|9551857|CHR3R_9551798_9551857_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9551798|7227
chr3R|9552056|CHR3R_9551997_9552056_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9551997|7227
chr3R|9555430|CHR3R_9555371_9555430_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9555371|7227
chr3R|9555819|CHR3R_9555760_9555819_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9555760|7227
chr3R|9559558|CHR3R_9559499_9559558_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9559499|7227
chr3R|9559785|CHR3R_9559726_9559785_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9559726|7227
chr3R|9563715|CHR3R_9563656_9563715_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9563656|7227
chr3R|9563967|CHR3R_9563908_9563967_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9563908|7227
chr3R|9570283|CHR3R_9570224_9570283_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9570224|7227
chr3R|9571683|CHR3R_9571624_9571683_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9571624|7227
chr3R|9573655|CHR3R_9573596_9573655_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9573596|7227
chr3R|9574035|CHR3R_9573976_9574035_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9573976|7227
chr3R|9574254|CHR3R_9574195_9574254_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9574195|7227
chr3R|9577437|CHR3R_9577378_9577437_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9577378|7227
chr3R|9577756|CHR3R_9577697_9577756_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9577697|7227
chr3R|9578053|CHR3R_9577994_9578053_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9577994|7227
chr3R|9581389|CHR3R_9581330_9581389_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9581330|7227
chr3R|9586988|CHR3R_9586929_9586988_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9586929|7227
chr3R|9591036|CHR3R_9590977_9591036_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9590977|7227
chr3R|9591355|CHR3R_9591296_9591355_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9591296|7227
chr3R|9591916|CHR3R_9591857_9591916_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9591857|7227
chr3R|9622980|CHR3R_9622921_9622980_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9622921|7227
chr3R|9626524|CHR3R_9626465_9626524_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9626465|7227
chr3R|9627022|CHR3R_9626963_9627022_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9626963|7227
chr3R|9627307|CHR3R_9627248_9627307_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9627248|7227
chr3R|9631692|CHR3R_9631633_9631692_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9631633|7227
chr3R|9637656|CHR3R_9637597_9637656_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9637597|7227
chr3R|9640550|CHR3R_9640491_9640550_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9640491|7227
chr3R|9646199|CHR3R_9646140_9646199_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9646140|7227
chr3R|9653272|CHR3R_9653213_9653272_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9653213|7227
chr3R|9675513|CHR3R_9675454_9675513_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9675454|7227
chr3R|9677965|CHR3R_9677906_9677965_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9677906|7227
chr3R|9679984|CHR3R_9679925_9679984_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9679925|7227
chr3R|9684071|CHR3R_9684012_9684071_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9684012|7227
chr3R|9684264|CHR3R_9684205_9684264_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9684205|7227
chr3R|9705466|CHR3R_9705407_9705466_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9705407|7227
chr3R|9711070|CHR3R_9711011_9711070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9711011|7227
chr3R|9711153|CHR3R_9711094_9711153_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9711094|7227
chr3R|9725652|CHR3R_9725593_9725652_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9725593|7227
chr3R|9733293|CHR3R_9733234_9733293_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9733234|7227
chr3R|9740003|CHR3R_9739944_9740003_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9739944|7227
chr3R|9740932|CHR3R_9740873_9740932_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9740873|7227
chr3R|9743544|CHR3R_9743485_9743544_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9743485|7227
chr3R|9746431|CHR3R_9746372_9746431_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9746372|7227
chr3R|9747459|CHR3R_9747400_9747459_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9747400|7227
chr3R|9747813|CHR3R_9747754_9747813_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9747754|7227
chr3R|9747848|CHR3R_9747789_9747848_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9747789|7227
chr3R|9748162|CHR3R_9748103_9748162_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9748103|7227
chr3R|9754706|CHR3R_9754647_9754706_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9754647|7227
chr3R|9756247|CHR3R_9756188_9756247_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9756188|7227
chr3R|9756503|CHR3R_9756444_9756503_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9756444|7227
chr3R|9759638|CHR3R_9759579_9759638_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9759579|7227
chr3R|9763192|CHR3R_9763133_9763192_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9763133|7227
chr3R|9763638|CHR3R_9763579_9763638_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9763579|7227
chr3R|9763781|CHR3R_9763722_9763781_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9763722|7227
chr3R|9767812|CHR3R_9767753_9767812_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9767753|7227
chr3R|9767848|CHR3R_9767789_9767848_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9767789|7227
chr3R|9768158|CHR3R_9768099_9768158_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9768099|7227
chr3R|9768307|CHR3R_9768248_9768307_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9768248|7227
chr3R|9768538|CHR3R_9768479_9768538_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9768479|7227
chr3R|9769036|CHR3R_9768977_9769036_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9768977|7227
chr3R|9771540|CHR3R_9771481_9771540_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9771481|7227
chr3R|9774468|CHR3R_9774409_9774468_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9774409|7227
chr3R|9775109|CHR3R_9775050_9775109_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9775050|7227
chr3R|9778115|CHR3R_9778056_9778115_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9778056|7227
chr3R|9780049|CHR3R_9779990_9780049_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9779990|7227
chr3R|9784415|CHR3R_9784356_9784415_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9784356|7227
chr3R|9784684|CHR3R_9784625_9784684_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9784625|7227
chr3R|9791243|CHR3R_9791184_9791243_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9791184|7227
chr3R|9791498|CHR3R_9791439_9791498_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9791439|7227
chr3R|9793312|CHR3R_9793253_9793312_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9793253|7227
chr3R|9801046|CHR3R_9800987_9801046_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9800987|7227
chr3R|9801294|CHR3R_9801235_9801294_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9801235|7227
chr3R|9809407|CHR3R_9809348_9809407_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9809348|7227
chr3R|9812756|CHR3R_9812697_9812756_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9812697|7227
chr3R|9814156|CHR3R_9814097_9814156_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9814097|7227
chr3R|9817049|CHR3R_9816990_9817049_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9816990|7227
chr3R|9818457|CHR3R_9818398_9818457_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9818398|7227
chr3R|9819958|CHR3R_9819899_9819958_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9819899|7227
chr3R|9821225|CHR3R_9821166_9821225_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9821166|7227
chr3R|9823801|CHR3R_9823742_9823801_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9823742|7227
chr3R|9868188|CHR3R_9868129_9868188_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9868129|7227
chr3R|9874691|CHR3R_9874632_9874691_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9874632|7227
chr3R|9928927|CHR3R_9928868_9928927_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9928868|7227
chr3R|9986099|CHR3R_9986040_9986099_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9986040|7227
chr3R|9997209|CHR3R_9997150_9997209_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|9997150|7227
chr3R|10001344|CHR3R_10001285_10001344_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10001285|7227
chr3R|10021516|CHR3R_10021457_10021516_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10021457|7227
chr3R|10021846|CHR3R_10021787_10021846_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10021787|7227
chr3R|10023673|CHR3R_10023614_10023673_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10023614|7227
chr3R|10025199|CHR3R_10025140_10025199_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10025140|7227
chr3R|10042944|CHR3R_10042885_10042944_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10042885|7227
chr3R|10043284|CHR3R_10043225_10043284_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10043225|7227
chr3R|10045574|CHR3R_10045515_10045574_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10045515|7227
chr3R|10045597|CHR3R_10045538_10045597_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10045538|7227
chr3R|10048843|CHR3R_10048784_10048843_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10048784|7227
chr3R|10049213|CHR3R_10049154_10049213_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10049154|7227
chr3R|10052913|CHR3R_10052854_10052913_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10052854|7227
chr3R|10053322|CHR3R_10053263_10053322_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10053263|7227
chr3R|10056148|CHR3R_10056089_10056148_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10056089|7227
chr3R|10060249|CHR3R_10060190_10060249_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10060190|7227
chr3R|10067929|CHR3R_10067870_10067929_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10067870|7227
chr3R|10075436|CHR3R_10075377_10075436_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10075377|7227
chr3R|10108484|CHR3R_10108425_10108484_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10108425|7227
chr3R|10109275|CHR3R_10109216_10109275_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10109216|7227
chr3R|10109648|CHR3R_10109589_10109648_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10109589|7227
chr3R|10110008|CHR3R_10109949_10110008_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10109949|7227
chr3R|10110214|CHR3R_10110155_10110214_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10110155|7227
chr3R|10112283|CHR3R_10112224_10112283_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10112224|7227
chr3R|10112622|CHR3R_10112563_10112622_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10112563|7227
chr3R|10121468|CHR3R_10121409_10121468_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10121409|7227
chr3R|10121794|CHR3R_10121735_10121794_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10121735|7227
chr3R|10125710|CHR3R_10125651_10125710_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10125651|7227
chr3R|10134189|CHR3R_10134130_10134189_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10134130|7227
chr3R|10134502|CHR3R_10134443_10134502_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10134443|7227
chr3R|10135383|CHR3R_10135324_10135383_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10135324|7227
chr3R|10139819|CHR3R_10139760_10139819_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10139760|7227
chr3R|10143070|CHR3R_10143011_10143070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10143011|7227
chr3R|10144209|CHR3R_10144150_10144209_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10144150|7227
chr3R|10144690|CHR3R_10144631_10144690_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10144631|7227
chr3R|10161366|CHR3R_10161307_10161366_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10161307|7227
chr3R|10170534|CHR3R_10170475_10170534_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10170475|7227
chr3R|10189668|CHR3R_10189609_10189668_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10189609|7227
chr3R|10190699|CHR3R_10190640_10190699_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10190640|7227
chr3R|10213053|CHR3R_10212994_10213053_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10212994|7227
chr3R|10222711|CHR3R_10222652_10222711_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10222652|7227
chr3R|10224766|CHR3R_10224707_10224766_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10224707|7227
chr3R|10224903|CHR3R_10224844_10224903_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10224844|7227
chr3R|10226511|CHR3R_10226452_10226511_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10226452|7227
chr3R|10251529|CHR3R_10251470_10251529_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10251470|7227
chr3R|10261923|CHR3R_10261864_10261923_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10261864|7227
chr3R|10262138|CHR3R_10262079_10262138_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10262079|7227
chr3R|10264323|CHR3R_10264264_10264323_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10264264|7227
chr3R|10284577|CHR3R_10284518_10284577_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10284518|7227
chr3R|10290631|CHR3R_10290572_10290631_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10290572|7227
chr3R|10311658|CHR3R_10311599_10311658_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10311599|7227
chr3R|10331395|CHR3R_10331336_10331395_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10331336|7227
chr3R|10331593|CHR3R_10331534_10331593_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10331534|7227
chr3R|10333165|CHR3R_10333106_10333165_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10333106|7227
chr3R|10333396|CHR3R_10333337_10333396_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10333337|7227
chr3R|10338298|CHR3R_10338239_10338298_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10338239|7227
chr3R|10348845|CHR3R_10348786_10348845_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10348786|7227
chr3R|10350194|CHR3R_10350135_10350194_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10350135|7227
chr3R|10378188|CHR3R_10378129_10378188_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10378129|7227
chr3R|10388272|CHR3R_10388213_10388272_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10388213|7227
chr3R|10400988|CHR3R_10400929_10400988_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10400929|7227
chr3R|10407341|CHR3R_10407282_10407341_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10407282|7227
chr3R|10412915|CHR3R_10412856_10412915_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10412856|7227
chr3R|10413312|CHR3R_10413253_10413312_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10413253|7227
chr3R|10416093|CHR3R_10416034_10416093_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10416034|7227
chr3R|10434800|CHR3R_10434741_10434800_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10434741|7227
chr3R|10614300|CHR3R_10614241_10614300_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10614241|7227
chr3R|10639614|CHR3R_10639555_10639614_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10639555|7227
chr3R|10677256|CHR3R_10677197_10677256_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10677197|7227
chr3R|10680990|CHR3R_10680931_10680990_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10680931|7227
chr3R|10686954|CHR3R_10686895_10686954_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10686895|7227
chr3R|10696531|CHR3R_10696472_10696531_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10696472|7227
chr3R|10696660|CHR3R_10696601_10696660_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10696601|7227
chr3R|10697152|CHR3R_10697093_10697152_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10697093|7227
chr3R|10699669|CHR3R_10699610_10699669_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10699610|7227
chr3R|10705132|CHR3R_10705073_10705132_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10705073|7227
chr3R|10706897|CHR3R_10706838_10706897_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10706838|7227
chr3R|10706943|CHR3R_10706884_10706943_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10706884|7227
chr3R|10708386|CHR3R_10708327_10708386_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10708327|7227
chr3R|10709432|CHR3R_10709373_10709432_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10709373|7227
chr3R|10711289|CHR3R_10711230_10711289_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10711230|7227
chr3R|10714771|CHR3R_10714712_10714771_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10714712|7227
chr3R|10735987|CHR3R_10735928_10735987_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10735928|7227
chr3R|10751288|CHR3R_10751229_10751288_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10751229|7227
chr3R|10755695|CHR3R_10755636_10755695_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10755636|7227
chr3R|10759440|CHR3R_10759381_10759440_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10759381|7227
chr3R|10761068|CHR3R_10761009_10761068_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10761009|7227
chr3R|10761276|CHR3R_10761217_10761276_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10761217|7227
chr3R|10761875|CHR3R_10761816_10761875_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10761816|7227
chr3R|10767822|CHR3R_10767763_10767822_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10767763|7227
chr3R|10777417|CHR3R_10777358_10777417_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10777358|7227
chr3R|10779582|CHR3R_10779523_10779582_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10779523|7227
chr3R|10782403|CHR3R_10782344_10782403_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10782344|7227
chr3R|10784124|CHR3R_10784065_10784124_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10784065|7227
chr3R|10784408|CHR3R_10784349_10784408_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10784349|7227
chr3R|10788219|CHR3R_10788160_10788219_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10788160|7227
chr3R|10788559|CHR3R_10788500_10788559_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|10788500|7227
